"http://www.imdb.com/title/tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","","","8.0","871328","2003-11-23"
"http://www.imdb.com/title/tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","","","8.0","871328","2003-11-23"
"http://www.imdb.com/title/tt0327437","Around the World in 80 Days","","","5.8","72593","2006-08-20"
"http://www.imdb.com/title/tt0327554","Catwoman","","","3.3","92119","2005-02-06"
"http://www.imdb.com/title/tt0327597","Coraline","","","7.7","157997","2009-02-10"
"http://www.imdb.com/title/tt0328099","Malibu's Most Wanted","","","5.1","16628","2011-04-21"
"http://www.imdb.com/title/tt0328099","Malibu's Most Wanted","","","5.1","16628","2011-04-21"
"http://www.imdb.com/title/tt0340855","Monster","","","7.3","112210","2004-12-18"
"http://www.imdb.com/title/tt0361748","Inglourious Basterds","","In Nazi-occupied France during World War II, a plan to assassinate Nazi leaders by a group of Jewish U.S. soldiers coincides with a theatre owner's vengeful plans for the same.","8.3","968543","2009-08-23"
"http://www.imdb.com/title/tt0364845","NCIS: Naval Criminal Investigative Service","","The cases of the Naval Criminal Investigative Service's Washington DC Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.","7.9","93366","2004-01-19"
"http://www.imdb.com/title/tt0364845","NCIS: Naval Criminal Investigative Service","","The cases of the Naval Criminal Investigative Service's Washington DC Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.","7.9","93366","2004-01-19"
"http://www.imdb.com/title/tt0364845","NCIS: Naval Criminal Investigative Service","","The cases of the Naval Criminal Investigative Service's Washington DC Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.","7.9","93366","2004-01-19"
"http://www.imdb.com/title/tt0365830","Tenacious D in The Pick of Destiny","","","6.8","89921","2006-11-25"
"http://www.imdb.com/title/tt0367279","Arrested Development","","Level-headed son Michael Bluth takes over family affairs after his father is imprisoned. But the rest of his spoiled, dysfunctional family are making his job unbearable.","8.9","226123","2004-03-28"
"http://www.imdb.com/title/tt0368578","Are We There Yet?","","","4.6","24060","2005-08-21"
"http://www.imdb.com/title/tt0368891","National Treasure","","","6.9","265761","2005-01-11"
"http://www.imdb.com/title/tt0376105","Racing Stripes","","","5.2","13323","2005-01-10"
"http://www.imdb.com/title/tt0377092","Mean Girls","","","7.0","265873","2005-09-28"
"http://www.imdb.com/title/tt0377092","Mean Girls","","","7.0","265873","2005-09-28"
"http://www.imdb.com/title/tt0381707","White Chicks","","","5.5","105574","2004-10-30"
"http://www.imdb.com/title/tt0381707","White Chicks","","","5.5","105574","2004-10-30"
"http://www.imdb.com/title/tt0381707","White Chicks","","","5.5","105574","2004-10-30"
"http://www.imdb.com/title/tt0386676","The Office","","","8.8","225260","2010-03-08"
"http://www.imdb.com/title/tt0386676","The Office","","","8.8","225260","2010-03-08"
"http://www.imdb.com/title/tt0389790","Bee Movie","","","6.1","113566","2008-01-01"
"http://www.imdb.com/title/tt0391198","The Grudge","","","5.9","121610","2006-02-05"
"http://www.imdb.com/title/tt0397306","American Dad!","","","7.4","92700","2007-10-31"
"http://www.imdb.com/title/tt0398165","The Longest Yard","","","6.4","137739","2005-05-13"
"http://www.imdb.com/title/tt0398165","The Longest Yard","","","6.4","137739","2005-05-13"
"http://www.imdb.com/title/tt0398286","Rapunjel","Tangled","The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is.","7.8","319259","2010-11-25"
"http://www.imdb.com/title/tt0401398","Kronk's New Groove","","","5.9","7742","2013-01-19"
"http://www.imdb.com/title/tt0405325","Sky High","","","6.2","65504","2005-07-26"
